prefix,next_char,count,prob
^ap,a,5,0.044642857142857144
^ap,e,17,0.15178571428571427
^ap,f,19,0.16964285714285715
^ap,h,1,0.008928571428571428
^ap,l,2,0.017857142857142856
^ap,o,11,0.09821428571428571
^ap,p,52,0.4642857142857143
^ap,r,2,0.017857142857142856
^ap,s,1,0.008928571428571428
^ap,w,2,0.017857142857142856
^ar,b,12,0.0449438202247191
^ar,c,11,0.04119850187265917
^ar,d,6,0.02247191011235955
^ar,e,25,0.09363295880149813
^ar,f,8,0.0299625468164794
^ar,g,16,0.0599250936329588
^ar,h,3,0.011235955056179775
^ar,i,6,0.02247191011235955
^ar,k,11,0.04119850187265917
^ar,l,24,0.0898876404494382
^ar,m,22,0.08239700374531835
^ar,n,64,0.2397003745318352
^ar,o,5,0.018726591760299626
^ar,p,4,0.0149812734082397
^ar,r,8,0.0299625468164794
^ar,s,7,0.026217228464419477
^ar,t,18,0.06741573033707865
^ar,u,1,0.003745318352059925
^ar,w,1,0.003745318352059925
^ar,x,2,0.00749063670411985
^ar,z,13,0.04868913857677903
^as,a,2,0.010256410256410256
^as,b,11,0.05641025641025641
^as,c,70,0.358974358974359
^as,d,1,0.005128205128205128
^as,e,21,0.1076923076923077
^as,h,4,0.020512820512820513
^as,i,1,0.005128205128205128
^as,k,3,0.015384615384615385
^as,l,1,0.005128205128205128
^as,m,4,0.020512820512820513
^as,p,32,0.1641025641025641
^as,s,28,0.14358974358974358
^as,t,16,0.08205128205128205
^as,w,1,0.005128205128205128
^at,d,1,0.011111111111111112
^at,e,5,0.05555555555555555
^at,g,1,0.011111111111111112
^at,h,2,0.022222222222222223
^at,l,3,0.03333333333333333
^at,r,2,0.022222222222222223
^at,s,1,0.011111111111111112
^at,t,38,0.4222222222222222
^at,z,37,0.4111111111111111
^au,a,1,0.0028169014084507044
^au,b,19,0.05352112676056338
^au,c,7,0.01971830985915493
^au,d,7,0.01971830985915493
^au,e,93,0.2619718309859155
^au,f,23,0.0647887323943662
^au,g,55,0.15492957746478872
^au,h,7,0.01971830985915493
^au,i,3,0.008450704225352112
^au,k,7,0.01971830985915493
^au,l,22,0.061971830985915494
^au,m,7,0.01971830985915493
^au,n,4,0.011267605633802818
^au,p,2,0.005633802816901409
^au,r,20,0.056338028169014086
^au,s,46,0.1295774647887324
^au,t,18,0.05070422535211268
^au,u,1,0.0028169014084507044
^au,w,13,0.036619718309859155
^av,a,1,0.04
^av,e,23,0.92
^av,i,1,0.04
^aw,e,2,1
^ax,d,1,0.06666666666666667
^ax,e,5,0.3333333333333333
^ax,h,1,0.06666666666666667
^ax,i,1,0.06666666666666667
^ax,s,1,0.06666666666666667
^ax,t,6,0.4
^ay,e,1,0.16666666666666666
^ay,i,1,0.16666666666666666
^ay,l,2,0.3333333333333333
^ay,r,1,0.16666666666666666
^ay,s,1,0.16666666666666666
^az,e,2,0.5
^az,i,1,0.25
^az,m,1,0.25
^ba,a,32,0.027210884353741496
^ba,b,28,0.023809523809523808
^ba,c,92,0.0782312925170068
^ba,d,65,0.055272108843537414
^ba,e,8,0.006802721088435374
^ba,g,10,0.008503401360544218
^ba,h,60,0.05102040816326531
^ba,i,44,0.03741496598639456
^ba,k,22,0.01870748299319728
^ba,l,125,0.10629251700680271
^ba,m,15,0.012755102040816327
^ba,n,91,0.07738095238095238
^ba,r,271,0.2304421768707483
^ba,s,58,0.04931972789115646
^ba,t,35,0.02976190476190476
^ba,u,187,0.15901360544217688
^ba,v,6,0.00510204081632653
^ba,w,1,8.503401360544217e-4
